#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
6.2000000000000000e+01	3.2053637544845511e+49	4.3598243181779687e+48	5.2734160593508755e+49	3.6671787145443584e+48	1.2282607931668492e+50	1.0061287317973685e+49	6.0418736494881895e-04	2.1928638706227614e-05	5.2221297750971444e-12	1.8953424675611937e-13	9.3321535589293817e+22	4.3568401380994748e+21	1.1015158293086303e+23	4.0290880492796112e+21	9.1453903272044906e+22	4.6056589318105900e+21
6.4000000000000000e+01	2.7677213812377103e+49	4.0187565079501678e+48	5.1934716149876527e+49	3.6236077542051273e+48	1.2252544746895121e+50	1.0032012630143967e+49	5.7718966502468363e-04	2.1122074475526886e-05	4.9887824712439646e-12	1.8256292737901287e-13	9.4154106616559801e+22	4.6021881060775192e+21	1.1805342141107142e+23	4.1960007106536606e+21	9.7479930313311844e+22	4.9525226918732240e+21
6.6000000000000000e+01	3.3123513885197933e+49	3.9984564805266993e+48	5.0807450129024119e+49	3.4651281234221230e+48	1.1623452478394748e+50	9.6027191208481934e+48	5.7505908961280312e-04	2.0229939135842493e-05	4.9703674199834748e-12	1.7485199730821116e-13	1.0699020633476764e+23	4.8484998973924080e+21	1.1949133565437798e+23	4.2438587855842642e+21	9.2940244605364838e+22	5.0421390729090370e+21
6.8000000000000000e+01	2.8303210506966894e+49	3.8817911108006910e+48	5.4390569726615778e+49	3.5128130811246484e+48	1.3319638198954659e+50	1.0373177843620216e+49	5.8926559562188911e-04	2.0637754047314402e-05	5.0931575052022050e-12	1.7837683499181025e-13	1.1105445256320005e+23	5.0001360063738874e+21	1.3454063594378435e+23	4.5634197888410426e+21	1.0287183575528175e+23	5.5607933154103709e+21
7.0000000000000000e+01	3.9594840621611446e+49	3.9619854779760558e+48	5.1426199972705566e+49	3.1859995252675721e+48	1.1156563769405632e+50	8.9691133115932657e+48	5.6664166368692486e-04	1.8267321262240029e-05	4.8976136798238720e-12	1.5788864151915810e-13	1.3002847379610454e+23	5.4504339683371311e+21	1.3864433885112837e+23	4.6632879097396456e+21	9.0637350154237519e+22	5.6814365527589394e+21
7.2000000000000000e+01	4.1027107605381410e+49	3.9230591717539316e+48	5.2141674254768892e+49	3.2439403246634117e+48	9.6681628678597900e+49	7.4006631750294991e+48	5.2609269403263803e-04	1.6372281466691156e-05	4.5471396479826072e-12	1.4150937853644399e-13	1.2968049785153398e+23	5.6921974684269979e+21	1.4803446667626835e+23	4.7970558048770720e+21	1.0132304648554756e+23	5.8904943287208939e+21
7.4000000000000000e+01	4.5207786208315854e+49	3.9723918864655118e+48	5.2566262622571716e+49	3.2498088188455435e+48	8.7987828409019699e+49	6.9205697111242068e+48	5.2722598892108574e-04	1.5476586281531588e-05	4.5569349752672647e-12	1.3376767990587247e-13	1.4900148819748563e+23	6.0134089350341775e+21	1.6287559539250405e+23	5.1329073211917866e+21	9.4302013946629015e+22	6.3028790571583983e+21
7.6000000000000000e+01	4.5139490225900767e+49	3.7534557297551245e+48	5.3551600897363201e+49	3.2570111363250220e+48	7.8664297579578109e+49	5.5449413929661127e+48	4.9249394249911553e-04	1.4019493772663002e-05	4.2567379431999177e-12	1.2117369562704158e-13	1.5308233970496958e+23	6.3201664562599727e+21	1.7395830538089134e+23	5.2604379086789783e+21	9.9592320751204422e+22	6.6804929537252734e+21
7.8000000000000000e+01	5.1049465061718775e+49	3.6409750117787210e+48	5.3198440961646929e+49	3.1920341540282396e+48	5.4636306013711828e+49	4.6546161055003025e+48	4.7143097549457325e-04	1.3181405864091367e-05	4.0746858952302843e-12	1.1392990988208226e-13	1.7310774012076108e+23	6.7370010468777617e+21	1.8743084438345442e+23	5.5070960765204683e+21	8.2240759307983976e+22	6.8473811374160289e+21
8.0000000000000000e+01	4.3647769659928460e+49	3.3623948891139061e+48	5.5563873740322403e+49	3.2391948996742629e+48	6.0474447186501829e+49	4.3098699857405107e+48	4.6180102290701826e-04	1.2613733148539492e-05	3.9914520094231804e-12	1.0902338458484298e-13	1.7391736500769366e+23	7.0508372716361058e+21	1.9640997709702353e+23	5.6144777696478778e+21	9.6983793294825583e+22	7.3217082053102561e+21
